timestamp,temp,rhum,prcp,wdir,wspd,cldc,pres,coco
2023-01-01 00:00:00,23.0,83,0.0,285,5.4,7,1014.0,2
2023-01-01 01:00:00,23.0,83,0.0,10,7.6,7,1015.0,2
2023-01-01 02:00:00,25.0,74,0.2,360,13.0,7,1016.0,2
2023-01-01 03:00:00,27.0,66,0.4,20,14.8,7,1015.0,2
2023-01-01 04:00:00,29.0,58,0.0,10,11.2,7,1014.0,3
2023-01-01 05:00:00,30.0,52,0.0,10,14.8,7,1013.0,3
2023-01-01 06:00:00,30.0,52,0.0,356,9.4,7,1012.0,3
2023-01-01 07:00:00,30.0,55,0.0,4,7.6,7,1011.0,3
2023-01-01 08:00:00,31.0,52,0.0,360,11.2,7,1010.0,3
2023-01-01 09:00:00,31.0,52,0.0,18,11.2,7,1010.0,3
2023-01-01 10:00:00,30.0,55,0.0,60,11.2,7,1010.0,3
2023-01-01 11:00:00,28.0,66,0.0,50,7.6,7,1011.0,3
2023-01-01 12:00:00,28.0,66,0.0,350,3.6,7,1011.0,3
2023-01-01 13:00:00,28.0,70,0.0,350,9.4,7,1012.0,3
2023-01-01 14:00:00,27.0,70,0.0,10,9.4,7,1013.0,2
2023-01-01 15:00:00,26.0,70,0.0,7,5.4,6,1013.0,2
2023-01-01 16:00:00,25.0,78,0.0,40,7.6,6,1014.0,2
2023-01-01 17:00:00,25.0,74,0.0,356,3.6,6,1014.0,2
2023-01-01 18:00:00,24.0,83,0.0,330,7.6,6,1013.0,2
2023-01-01 19:00:00,24.0,83,0.0,330,7.6,6,1013.0,2
2023-01-01 20:00:00,23.0,88,0.0,340,7.6,6,1012.0,2
2023-01-01 21:00:00,23.0,88,0.0,330,3.6,6,1012.0,2
2023-01-01 22:00:00,23.0,88,0.0,61,1.8,6,1013.0,2
2023-01-01 23:00:00,23.0,88,0.0,3,3.6,7,1014.0,2
2023-01-02 00:00:00,24.0,83,0.0,338,5.4,7,1014.0,2
2023-01-02 01:00:00,25.0,78,0.0,40,5.4,7,1015.0,3
2023-01-02 02:00:00,27.0,74,0.0,39,5.4,7,1016.0,3
2023-01-02 03:00:00,28.0,70,0.0,38,5.4,6,1016.0,3
2023-01-02 04:00:00,29.0,70,0.0,330,7.6,7,1015.0,2
2023-01-02 05:00:00,31.0,62,0.0,310,9.4,7,1014.0,3
2023-01-02 06:00:00,31.0,62,0.0,320,7.6,7,1013.0,3
2023-01-02 07:00:00,32.0,59,0.0,310,9.4,7,1011.0,3
2023-01-02 08:00:00,31.0,62,0.0,300,9.4,7,1010.0,3
2023-01-02 09:00:00,31.0,59,0.0,320,11.2,7,1011.0,3
2023-01-02 10:00:00,27.0,89,0.0,24,5.4,7,1011.0,3
2023-01-02 11:00:00,26.0,94,0.0,200,9.4,7,1012.0,3
2023-01-02 12:00:00,27.0,89,0.0,220,7.6,7,1013.0,3
2023-01-02 13:00:00,27.0,89,0.0,220,7.6,7,1013.0,3
2023-01-02 14:00:00,27.0,89,0.0,160,5.4,7,1014.0,3
2023-01-02 15:00:00,27.0,89,0.0,11,3.6,7,1014.0,3
2023-01-02 16:00:00,26.0,94,0.0,18,1.8,6,1014.0,2
2023-01-02 17:00:00,26.0,94,0.0,356,1.8,6,1014.0,2
2023-01-02 18:00:00,25.0,100,0.0,280,3.6,6,1013.0,2
2023-01-02 19:00:00,25.0,100,0.0,320,5.4,6,1013.0,2
2023-01-02 20:00:00,25.0,94,0.0,350,7.6,6,1012.0,2
2023-01-02 21:00:00,24.0,94,0.0,30,5.4,6,1012.0,2
2023-01-02 22:00:00,24.0,94,0.0,303,1.8,6,1013.0,2
2023-01-02 23:00:00,24.0,89,0.0,325,5.4,7,1013.0,3
2023-01-03 00:00:00,24.0,94,0.0,276,3.6,7,1014.0,3
2023-01-03 01:00:00,26.0,84,0.0,20,9.4,7,1014.0,3
2023-01-03 02:00:00,28.0,74,0.0,30,11.2,7,1014.0,3
2023-01-03 03:00:00,29.0,70,0.0,80,16.6,7,1014.0,3
2023-01-03 04:00:00,31.0,59,0.0,70,11.2,6,1014.0,2
2023-01-03 05:00:00,32.0,52,0.0,70,13.0,7,1013.0,3
2023-01-03 06:00:00,33.0,49,0.0,50,14.8,7,1011.0,3
2023-01-03 07:00:00,33.0,49,0.0,50,13.0,7,1010.0,3
2023-01-03 08:00:00,33.0,46,0.0,50,14.8,7,1009.0,3
2023-01-03 09:00:00,32.0,49,0.3,50,13.0,7,1009.0,7
2023-01-03 10:00:00,31.0,55,0.7,10,7.6,7,1010.0,2
2023-01-03 11:00:00,31.0,52,0.0,40,11.2,7,1011.0,2
2023-01-03 12:00:00,28.0,84,0.0,120,16.6,7,1012.0,3
2023-01-03 13:00:00,27.0,89,0.0,5,5.4,7,1013.0,2
2023-01-03 14:00:00,28.0,62,0.0,40,13.0,6,1013.0,2
2023-01-03 15:00:00,28.0,58,0.0,40,16.6,6,1014.0,2
2023-01-03 16:00:00,27.0,66,0.0,20,11.2,6,1013.0,2
2023-01-03 17:00:00,26.0,70,0.0,30,11.2,6,1013.0,2
2023-01-03 18:00:00,26.0,70,0.0,30,11.2,6,1012.0,2
2023-01-03 19:00:00,25.0,74,0.0,30,9.4,6,1012.0,2
2023-01-03 20:00:00,25.0,74,0.0,20,7.6,6,1011.0,2
2023-01-03 21:00:00,24.0,78,0.0,292,5.4,6,1011.0,2
2023-01-03 22:00:00,24.0,78,0.0,20,9.4,6,1012.0,2
2023-01-03 23:00:00,24.0,83,0.0,30,3.6,7,1012.0,2
2023-01-04 00:00:00,24.0,83,0.0,20,9.4,7,1012.0,2
2023-01-04 01:00:00,25.0,78,0.0,30,7.6,7,1013.0,3
2023-01-04 02:00:00,27.0,70,0.0,30,16.6,7,1013.0,3
2023-01-04 03:00:00,28.0,66,0.0,40,13.0,7,1013.0,3
2023-01-04 04:00:00,31.0,52,0.0,30,16.6,7,1013.0,3
2023-01-04 05:00:00,32.0,46,0.0,40,16.6,7,1012.0,3
2023-01-04 06:00:00,33.0,46,0.0,40,16.6,8,1011.0,3
2023-01-04 07:00:00,32.0,46,0.0,40,22.3,7,1010.0,3
2023-01-04 08:00:00,31.0,49,0.0,30,18.4,7,1009.0,7
2023-01-04 09:00:00,31.0,49,0.0,30,18.4,7,1009.0,7
2023-01-04 10:00:00,30.0,55,0.1,20,16.6,7,1010.0,3
2023-01-04 11:00:00,29.0,55,0.0,30,18.4,7,1011.0,3
2023-01-04 12:00:00,28.0,62,0.0,20,14.8,8,1011.0,3
2023-01-04 13:00:00,28.0,58,0.0,30,20.5,8,1012.0,3
2023-01-04 14:00:00,27.0,62,0.0,40,14.8,7,1013.0,3
2023-01-04 15:00:00,27.0,66,0.0,30,11.2,7,1013.0,3
2023-01-04 16:00:00,26.0,70,0.0,30,13.0,7,1012.0,3
2023-01-04 17:00:00,26.0,70,0.0,30,14.8,7,1012.0,3
2023-01-04 18:00:00,26.0,70,0.2,20,14.8,7,1012.0,3
2023-01-04 19:00:00,25.0,74,0.0,30,14.8,7,1011.0,3
2023-01-04 20:00:00,25.0,74,0.0,10,13.0,7,1011.0,3
2023-01-04 21:00:00,25.0,74,0.0,20,13.0,7,1010.0,3
2023-01-04 22:00:00,25.0,74,0.0,20,11.2,7,1011.0,7
2023-01-04 23:00:00,25.0,74,0.0,10,11.2,8,1011.0,7
2023-01-05 00:00:00,25.0,78,0.0,10,11.2,8,1012.0,7
2023-01-05 01:00:00,25.0,78,0.0,20,11.2,8,1012.0,7
2023-01-05 02:00:00,26.0,74,0.0,40,18.4,8,1013.0,7
2023-01-05 03:00:00,27.0,70,0.1,20,18.4,8,1013.0,7
2023-01-05 04:00:00,28.0,66,0.0,20,18.4,8,1012.0,7
2023-01-05 05:00:00,28.0,62,0.0,30,24.1,8,1011.0,7
2023-01-05 06:00:00,28.0,66,0.7,30,22.3,8,1011.0,7
2023-01-05 07:00:00,27.0,70,0.5,30,18.4,8,1010.0,8
2023-01-05 08:00:00,27.0,74,0.1,10,18.4,8,1009.0,8
2023-01-05 09:00:00,27.0,70,0.3,20,20.5,8,1010.0,8
2023-01-05 10:00:00,26.0,74,0.7,20,24.1,8,1010.0,7
2023-01-05 11:00:00,25.0,78,0.0,20,24.1,8,1011.0,7
2023-01-05 12:00:00,25.0,74,0.0,30,18.4,8,1011.0,3
2023-01-05 13:00:00,25.0,74,0.0,30,18.4,8,1012.0,3
2023-01-05 14:00:00,25.0,74,0.2,30,18.4,7,1012.0,3
2023-01-05 15:00:00,25.0,74,0.6,30,20.5,7,1012.0,3
2023-01-05 16:00:00,24.0,78,2.4,30,14.8,7,1012.0,3
2023-01-05 17:00:00,23.0,88,1.8,20,14.8,8,1012.0,3
2023-01-05 18:00:00,23.0,88,0.2,10,11.2,8,1011.0,7
2023-01-05 19:00:00,22.0,94,0.0,20,13.0,8,1011.0,3
2023-01-05 20:00:00,22.0,88,2.7,20,9.4,8,1010.0,3
2023-01-05 21:00:00,23.0,83,4.0,350,11.2,8,1010.0,3
2023-01-05 22:00:00,22.0,88,0.0,350,9.4,8,1010.0,3
2023-01-05 23:00:00,22.0,88,0.6,360,11.2,8,1011.0,3
2023-01-06 00:00:00,23.0,88,0.8,360,11.2,8,1011.0,3
2023-01-06 01:00:00,24.0,78,0.1,10,9.4,8,1012.0,3
2023-01-06 02:00:00,25.0,74,0.3,20,11.2,8,1013.0,3
2023-01-06 03:00:00,26.0,65,0.4,20,14.8,8,1013.0,3
2023-01-06 04:00:00,27.0,62,0.0,20,24.1,8,1012.0,7
2023-01-06 05:00:00,29.0,55,0.0,30,20.5,8,1011.0,7
2023-01-06 06:00:00,29.0,55,0.0,30,20.5,8,1010.0,7
2023-01-06 07:00:00,30.0,52,4.5,20,18.4,8,1009.0,7
2023-01-06 08:00:00,29.0,55,2.6,30,22.3,8,1009.0,7
2023-01-06 09:00:00,29.0,55,0.3,20,18.4,8,1009.0,7
2023-01-06 10:00:00,28.0,58,0.0,20,14.8,8,1010.0,3
2023-01-06 11:00:00,28.0,58,0.0,20,18.4,8,1010.0,3
2023-01-06 12:00:00,27.0,62,0.0,30,18.4,8,1011.0,3
2023-01-06 13:00:00,27.0,62,0.0,20,14.8,8,1011.0,3
2023-01-06 14:00:00,27.0,66,0.0,20,14.8,7,1012.0,3
2023-01-06 15:00:00,26.0,65,0.0,20,16.6,7,1012.0,3
2023-01-06 16:00:00,26.0,65,0.0,30,14.8,7,1012.0,3
2023-01-06 17:00:00,26.0,65,0.0,10,14.8,7,1012.0,3
2023-01-06 18:00:00,25.0,69,0.0,360,11.2,7,1011.0,3
2023-01-06 19:00:00,25.0,69,0.0,10,11.2,7,1010.0,3
2023-01-06 20:00:00,25.0,69,0.0,360,9.4,7,1010.0,3
2023-01-06 21:00:00,25.0,69,0.0,10,9.4,7,1009.0,3
2023-01-06 22:00:00,24.0,74,0.0,350,9.4,7,1010.0,3
2023-01-06 23:00:00,24.0,74,0.1,360,11.2,8,1010.0,3
2023-01-07 00:00:00,24.0,74,0.0,10,13.0,8,1011.0,3
2023-01-07 01:00:00,25.0,69,0.2,10,11.2,8,1011.0,3
2023-01-07 02:00:00,25.0,69,0.0,20,13.0,8,1012.0,3
2023-01-07 03:00:00,27.0,62,0.0,20,16.6,8,1012.0,3
2023-01-07 04:00:00,28.0,62,0.0,20,18.4,8,1011.0,7
2023-01-07 05:00:00,28.0,58,0.2,30,18.4,8,1011.0,7
2023-01-07 06:00:00,28.0,58,0.2,10,16.6,8,1010.0,7
2023-01-07 07:00:00,29.0,55,0.0,20,14.8,8,1009.0,7
2023-01-07 08:00:00,28.0,58,0.0,20,14.8,8,1008.0,7
2023-01-07 09:00:00,28.0,58,0.0,10,16.6,8,1008.0,7
2023-01-07 10:00:00,27.0,62,0.0,10,14.8,8,1009.0,7
2023-01-07 11:00:00,26.0,65,0.0,350,16.6,8,1009.0,7
2023-01-07 12:00:00,26.0,65,0.0,10,13.0,8,1010.0,7
2023-01-07 13:00:00,25.0,69,0.0,10,14.8,8,1010.0,3
2023-01-07 14:00:00,25.0,69,1.0,10,13.0,8,1011.0,3
2023-01-07 15:00:00,25.0,69,0.2,10,13.0,7,1012.0,3
2023-01-07 16:00:00,24.0,74,0.0,360,11.2,8,1011.0,7
2023-01-07 17:00:00,24.0,74,0.2,10,11.2,8,1011.0,7
2023-01-07 18:00:00,24.0,74,0.6,332,5.4,8,1011.0,7
2023-01-07 19:00:00,23.0,78,0.4,326,5.4,7,1010.0,7
2023-01-07 20:00:00,23.0,78,0.8,320,3.6,7,1010.0,3
2023-01-07 21:00:00,23.0,78,0.6,320,3.6,7,1010.0,3
2023-01-07 22:00:00,23.0,78,0.5,342,5.4,7,1010.0,7
2023-01-07 23:00:00,23.0,78,0.3,340,7.6,8,1010.0,7
2023-01-08 00:00:00,23.0,78,0.0,340,7.6,8,1011.0,7
2023-01-08 01:00:00,24.0,78,0.0,340,7.6,8,1011.0,7
2023-01-08 02:00:00,25.0,74,0.0,350,9.4,7,1012.0,7
2023-01-08 03:00:00,27.0,66,0.0,350,9.4,7,1012.0,7
2023-01-08 04:00:00,28.0,66,0.0,341,5.4,8,1011.0,7
2023-01-08 05:00:00,28.0,66,0.0,320,7.6,8,1011.0,8
2023-01-08 06:00:00,29.0,62,0.0,343,5.4,8,1010.0,8
2023-01-08 07:00:00,29.0,58,0.1,347,3.6,8,1010.0,8
2023-01-08 08:00:00,29.0,62,0.0,351,1.8,8,1009.0,9
2023-01-08 09:00:00,29.0,62,0.0,290,7.6,8,1009.0,9
2023-01-08 10:00:00,28.0,70,0.0,270,11.2,8,1009.0,8
2023-01-08 11:00:00,28.0,70,0.0,270,5.4,8,1010.0,8
2023-01-08 12:00:00,27.0,79,0.0,260,9.4,8,1011.0,7
2023-01-08 13:00:00,27.0,79,0.0,280,7.6,8,1012.0,7
2023-01-08 14:00:00,27.0,79,0.0,359,5.4,8,1012.0,7
2023-01-08 15:00:00,26.0,84,0.5,340,9.4,8,1012.0,7
2023-01-08 16:00:00,25.0,89,0.3,4,3.6,8,1012.0,7
2023-01-08 17:00:00,25.0,89,0.8,348,5.4,8,1013.0,3
2023-01-08 18:00:00,25.0,89,4.3,323,3.6,8,1012.0,3
2023-01-08 19:00:00,25.0,89,0.6,320,3.6,8,1012.0,3
2023-01-08 20:00:00,25.0,89,0.9,301,5.4,8,1011.0,3
2023-01-08 21:00:00,25.0,94,0.4,90,9.4,7,1011.0,3
2023-01-08 22:00:00,25.0,94,0.3,353,1.8,8,1011.0,7
2023-01-08 23:00:00,25.0,94,1.6,313,1.8,8,1011.0,7
2023-01-09 00:00:00,25.0,94,2.4,298,3.6,8,1012.0,7
2023-01-09 01:00:00,26.0,89,1.8,22,3.6,8,1013.0,7
2023-01-09 02:00:00,27.0,84,1.4,21,5.4,8,1013.0,7
2023-01-09 03:00:00,30.0,75,0.0,70,3.6,8,1014.0,7
2023-01-09 04:00:00,30.0,70,0.0,25,5.4,8,1013.0,8
2023-01-09 05:00:00,31.0,66,0.0,90,16.6,8,1012.0,8
2023-01-09 06:00:00,31.0,66,0.0,90,18.4,8,1011.0,8
2023-01-09 07:00:00,31.0,62,0.1,90,18.4,8,1010.0,8
2023-01-09 08:00:00,30.0,66,5.0,90,14.8,8,1009.0,8
2023-01-09 09:00:00,25.0,94,2.9,110,14.8,8,1010.0,8
2023-01-09 10:00:00,25.0,100,0.1,150,3.6,8,1010.0,8
2023-01-09 11:00:00,26.0,94,1.0,100,9.4,8,1011.0,8
2023-01-09 12:00:00,26.0,94,0.0,57,3.6,8,1011.0,7
2023-01-09 13:00:00,26.0,94,0.0,49,5.4,8,1012.0,7
2023-01-09 14:00:00,26.0,94,0.0,90,5.4,8,1013.0,7
2023-01-09 15:00:00,26.0,89,0.0,120,9.4,8,1012.0,7
2023-01-09 16:00:00,26.0,89,0.0,100,13.0,8,1012.0,7
2023-01-09 17:00:00,25.0,94,0.0,80,9.4,8,1012.0,7
2023-01-09 18:00:00,25.0,94,0.0,60,7.6,7,1012.0,7
2023-01-09 19:00:00,25.0,94,0.0,80,7.6,7,1011.0,7
2023-01-09 20:00:00,25.0,94,0.0,120,7.6,7,1011.0,3
2023-01-09 21:00:00,24.0,100,2.1,140,7.6,7,1011.0,3
2023-01-09 22:00:00,24.0,100,1.9,67,1.8,7,1011.0,3
2023-01-09 23:00:00,24.0,100,0.0,355,3.6,8,1011.0,3
2023-01-10 00:00:00,25.0,94,0.0,305,5.4,8,1012.0,3
2023-01-10 01:00:00,25.0,100,0.0,63,5.4,7,1013.0,3
2023-01-10 02:00:00,26.0,94,0.0,90,9.4,7,1013.0,3
2023-01-10 03:00:00,27.0,89,0.0,100,13.0,7,1013.0,3
2023-01-10 04:00:00,29.0,79,0.2,90,13.0,7,1012.0,7
2023-01-10 05:00:00,26.0,94,5.2,110,22.3,7,1012.0,7
2023-01-10 06:00:00,27.0,89,2.4,130,13.0,8,1010.0,7
2023-01-10 07:00:00,29.0,74,2.0,120,22.3,8,1009.0,7
2023-01-10 08:00:00,29.0,74,1.6,120,20.5,8,1009.0,7
2023-01-10 09:00:00,29.0,74,0.8,130,18.4,8,1009.0,8
2023-01-10 10:00:00,28.0,74,0.0,120,18.4,8,1009.0,7
2023-01-10 11:00:00,27.0,79,0.0,120,14.8,8,1010.0,7
2023-01-10 12:00:00,27.0,79,0.0,130,16.6,8,1011.0,7
2023-01-10 13:00:00,27.0,79,0.0,120,16.6,8,1011.0,7
2023-01-10 14:00:00,26.0,84,0.0,110,14.8,7,1012.0,3
2023-01-10 15:00:00,26.0,84,0.0,140,11.2,7,1012.0,3
2023-01-10 16:00:00,26.0,84,0.0,130,13.0,7,1012.0,3
2023-01-10 17:00:00,26.0,84,0.0,130,9.4,7,1012.0,3
2023-01-10 18:00:00,26.0,84,0.0,140,9.4,7,1011.0,3
2023-01-10 19:00:00,26.0,84,0.3,140,9.4,7,1011.0,3
2023-01-10 20:00:00,25.0,89,0.0,120,7.6,7,1010.0,3
2023-01-10 21:00:00,25.0,89,0.0,130,5.4,7,1010.0,3
2023-01-10 22:00:00,25.0,89,0.0,253,1.8,7,1010.0,3
2023-01-10 23:00:00,25.0,89,0.0,264,1.8,7,1011.0,3
2023-01-11 00:00:00,25.0,94,0.0,268,1.8,8,1011.0,3
2023-01-11 01:00:00,26.0,89,0.0,310,5.4,7,1012.0,3
2023-01-11 02:00:00,26.0,89,0.0,77,3.6,7,1013.0,3
2023-01-11 03:00:00,27.0,84,0.0,78,3.6,7,1013.0,3
2023-01-11 04:00:00,29.0,74,0.0,110,13.0,7,1012.0,3
2023-01-11 05:00:00,29.0,70,0.2,110,14.8,7,1011.0,3
2023-01-11 06:00:00,29.0,70,0.0,130,14.8,7,1010.0,3
2023-01-11 07:00:00,29.0,70,0.0,130,14.8,7,1009.0,3
2023-01-11 08:00:00,30.0,66,0.1,130,13.0,7,1009.0,3
2023-01-11 09:00:00,30.0,66,0.1,140,13.0,7,1009.0,17
2023-01-11 10:00:00,29.0,70,0.0,150,14.8,7,1009.0,3
2023-01-11 11:00:00,29.0,70,0.0,140,16.6,7,1009.0,3
2023-01-11 12:00:00,28.0,74,0.0,140,16.6,7,1010.0,3
2023-01-11 13:00:00,28.0,74,0.0,130,18.4,7,1011.0,3
2023-01-11 14:00:00,27.0,79,0.0,130,11.2,7,1011.0,3
2023-01-11 15:00:00,27.0,79,0.0,130,16.6,7,1011.0,3
2023-01-11 16:00:00,26.0,84,0.0,140,13.0,6,1011.0,2
2023-01-11 17:00:00,26.0,84,0.0,130,14.8,6,1011.0,2
2023-01-11 18:00:00,26.0,84,0.0,140,14.8,6,1011.0,2
2023-01-11 19:00:00,26.0,84,0.0,140,13.0,6,1011.0,2
2023-01-11 20:00:00,26.0,84,0.0,233,5.4,6,1010.0,2
2023-01-11 21:00:00,25.0,94,0.0,236,3.6,6,1010.0,2
2023-01-11 22:00:00,25.0,89,0.0,140,9.4,6,1010.0,2
2023-01-11 23:00:00,25.0,89,0.0,130,13.0,6,1011.0,2
2023-01-12 00:00:00,26.0,84,0.0,140,11.2,6,1011.0,2
2023-01-12 01:00:00,28.0,74,0.0,130,13.0,6,1012.0,2
2023-01-12 02:00:00,28.0,79,0.0,140,16.6,6,1012.0,2
2023-01-12 03:00:00,29.0,70,0.0,150,11.2,6,1012.0,2
2023-01-12 04:00:00,29.0,70,0.4,130,7.6,6,1012.0,2
2023-01-12 05:00:00,30.0,66,0.7,160,13.0,6,1011.0,2
2023-01-12 06:00:00,30.0,66,1.5,180,13.0,6,1010.0,2
2023-01-12 07:00:00,31.0,62,0.1,160,13.0,6,1009.0,2
2023-01-12 08:00:00,30.0,70,0.4,180,13.0,6,1009.0,2
2023-01-12 09:00:00,30.0,70,0.7,160,14.8,6,1009.0,2
2023-01-12 10:00:00,29.0,74,0.0,160,13.0,6,1009.0,2
2023-01-12 11:00:00,28.0,79,0.0,170,11.2,6,1010.0,2
2023-01-12 12:00:00,27.0,84,0.0,190,16.6,6,1010.0,2
2023-01-12 13:00:00,27.0,84,0.0,150,14.8,6,1011.0,2
2023-01-12 14:00:00,27.0,84,0.0,140,13.0,6,1012.0,2
2023-01-12 15:00:00,26.0,89,0.0,140,14.8,6,1012.0,2
2023-01-12 16:00:00,26.0,89,0.0,120,13.0,6,1012.0,2
2023-01-12 17:00:00,25.0,94,0.0,140,13.0,6,1012.0,2
2023-01-12 18:00:00,25.0,100,0.0,140,11.2,6,1012.0,2
2023-01-12 19:00:00,25.0,94,0.0,130,7.6,6,1011.0,2
2023-01-12 20:00:00,25.0,94,0.0,130,11.2,5,1011.0,2
2023-01-12 21:00:00,25.0,94,0.0,110,7.6,5,1010.0,2
2023-01-12 22:00:00,24.0,100,0.0,110,9.4,6,1010.0,2
2023-01-12 23:00:00,25.0,94,0.0,130,9.4,6,1011.0,2
2023-01-13 00:00:00,25.0,94,0.0,266,3.6,6,1012.0,2
2023-01-13 01:00:00,26.0,89,0.0,45,3.6,6,1013.0,2
2023-01-13 02:00:00,28.0,79,0.0,57,1.8,6,1013.0,2
2023-01-13 03:00:00,29.0,74,0.0,140,9.4,6,1013.0,2
2023-01-13 04:00:00,30.0,70,0.0,51,3.6,6,1012.0,2
2023-01-13 05:00:00,30.0,70,0.0,310,3.6,6,1011.0,2
2023-01-13 06:00:00,32.0,59,0.2,31,7.6,6,1010.0,2
2023-01-13 07:00:00,31.0,66,0.0,290,7.6,6,1009.0,2
2023-01-13 08:00:00,32.0,59,0.0,270,11.2,6,1009.0,2
2023-01-13 09:00:00,32.0,56,0.0,290,9.4,6,1008.0,2
2023-01-13 10:00:00,31.0,62,0.0,270,9.4,6,1009.0,2
2023-01-13 11:00:00,29.0,74,2.4,300,9.4,6,1009.0,2
2023-01-13 12:00:00,28.0,89,0.2,190,7.6,6,1010.0,2
2023-01-13 13:00:00,28.0,84,0.0,210,7.6,6,1010.0,2
2023-01-13 14:00:00,27.0,89,1.1,200,9.4,6,1011.0,2
2023-01-13 15:00:00,27.0,89,0.7,200,7.6,6,1011.0,2
2023-01-13 16:00:00,27.0,89,0.0,220,11.2,6,1011.0,2
2023-01-13 17:00:00,26.0,94,0.0,200,9.4,6,1011.0,2
2023-01-13 18:00:00,26.0,94,0.0,210,7.6,5,1011.0,2
2023-01-13 19:00:00,26.0,94,0.0,210,7.6,5,1010.0,2
2023-01-13 20:00:00,26.0,94,0.0,200,7.6,5,1009.0,2
2023-01-13 21:00:00,26.0,94,0.0,230,9.4,5,1009.0,2
2023-01-13 22:00:00,26.0,94,0.0,240,7.6,6,1009.0,2
2023-01-13 23:00:00,25.0,100,0.0,257,3.6,6,1010.0,2
2023-01-14 00:00:00,25.0,100,0.0,257,3.6,6,1010.0,2
2023-01-14 01:00:00,27.0,89,0.0,20,5.4,6,1011.0,2
2023-01-14 02:00:00,28.0,84,0.0,27,3.6,6,1011.0,2
2023-01-14 03:00:00,30.0,79,0.1,29,3.6,5,1011.0,2
2023-01-14 04:00:00,30.0,75,0.0,7,5.4,5,1011.0,2
2023-01-14 05:00:00,32.0,67,0.0,357,5.4,5,1009.0,2
2023-01-14 06:00:00,32.0,59,0.0,330,11.2,6,1008.0,2
2023-01-14 07:00:00,33.0,56,0.0,358,1.8,6,1007.0,2
2023-01-14 08:00:00,33.0,52,0.0,7,7.6,5,1006.0,2
2023-01-14 09:00:00,33.0,52,0.0,300,9.4,5,1006.0,2
2023-01-14 10:00:00,32.0,56,0.0,290,11.2,5,1006.0,2
2023-01-14 11:00:00,30.0,62,0.0,280,13.0,5,1007.0,2
2023-01-14 12:00:00,29.0,70,0.0,280,7.6,5,1008.0,2
2023-01-14 13:00:00,29.0,74,0.0,280,7.6,5,1008.0,2
2023-01-14 14:00:00,29.0,74,0.0,240,7.6,5,1009.0,2
2023-01-14 15:00:00,28.0,89,0.0,210,9.4,4,1009.0,2
2023-01-14 16:00:00,27.0,94,0.0,220,9.4,4,1009.0,2
2023-01-14 17:00:00,27.0,94,0.0,230,9.4,4,1009.0,2
2023-01-14 18:00:00,26.0,94,0.0,260,11.2,4,1008.0,2
2023-01-14 19:00:00,25.0,100,0.0,260,11.2,4,1008.0,2
2023-01-14 20:00:00,25.0,100,0.0,260,7.6,4,1007.0,2
2023-01-14 21:00:00,25.0,100,0.0,236,3.6,4,1007.0,2
2023-01-14 22:00:00,25.0,100,0.0,230,5.4,4,1007.0,2
2023-01-14 23:00:00,25.0,100,0.0,251,3.6,4,1008.0,2
2023-01-15 00:00:00,25.0,94,0.0,258,5.4,4,1009.0,2
2023-01-15 01:00:00,27.0,89,0.0,290,5.4,4,1010.0,2
2023-01-15 02:00:00,28.0,79,0.0,26,5.4,0,1010.0,2
2023-01-15 03:00:00,30.0,66,0.0,350,9.4,4,1010.0,2
2023-01-15 04:00:00,30.0,59,0.0,20,9.4,4,1010.0,2
2023-01-15 05:00:00,33.0,44,0.0,330,7.6,4,1009.0,2
2023-01-15 06:00:00,33.0,41,0.0,280,3.6,4,1008.0,2
2023-01-15 07:00:00,33.0,41,0.0,10,5.4,4,1007.0,2
2023-01-15 08:00:00,33.0,41,0.0,30,7.6,4,1006.0,2
2023-01-15 09:00:00,33.0,41,0.0,20,3.6,4,1006.0,2
2023-01-15 10:00:00,33.0,46,0.0,20,3.6,4,1007.0,2
2023-01-15 11:00:00,30.0,59,0.0,290,7.6,4,1007.0,2
2023-01-15 12:00:00,29.0,62,0.0,250,9.4,4,1008.0,2
2023-01-15 13:00:00,28.0,70,0.0,250,7.6,4,1009.0,2
2023-01-15 14:00:00,29.0,62,0.0,37,5.4,4,1010.0,2
2023-01-15 15:00:00,28.0,89,0.0,140,14.8,4,1010.0,2
2023-01-15 16:00:00,27.0,84,0.0,130,14.8,4,1010.0,2
2023-01-15 17:00:00,27.0,89,0.0,140,14.8,4,1010.0,2
2023-01-15 18:00:00,26.0,94,0.0,130,13.0,3,1009.0,2
2023-01-15 19:00:00,26.0,94,0.0,130,14.8,3,1009.0,2
2023-01-15 20:00:00,26.0,94,0.0,140,11.2,3,1009.0,2
2023-01-15 21:00:00,26.0,94,0.0,130,7.6,3,1009.0,2
2023-01-15 22:00:00,25.0,94,0.0,120,5.4,4,1010.0,2
2023-01-15 23:00:00,26.0,89,0.0,184,1.8,4,1010.0,2
2023-01-16 00:00:00,27.0,84,0.0,196,5.4,4,1011.0,2
2023-01-16 01:00:00,28.0,84,0.0,130,11.2,5,1012.0,2
2023-01-16 02:00:00,29.0,79,0.0,120,13.0,5,1013.0,2
2023-01-16 03:00:00,30.0,70,0.0,58,7.6,5,1013.0,2
2023-01-16 04:00:00,31.0,62,0.0,39,9.4,5,1012.0,2
2023-01-16 05:00:00,33.0,49,0.1,80,7.6,5,1011.0,2
2023-01-16 06:00:00,33.0,41,0.1,27,3.6,5,1010.0,2
